Municipio;Ano;1A;2A;3A;4A;5A;6A;7A;8A;NCA;TotalA;1D;2D;3D;4D;5D;6D;7D;8D;NCD;TotalD;1S;2S;3S;4S;5S;6S;7S;8S;NCS;TotalS
330610;2005;2;597;94;95;1045;542;0;200;0;2575;-3;-554;-94;-67;-828;-483;0;-204;0;-2233;-1;43;0;28;217;59;0;-4;0;342
330610;2004;7;504;119;103;1008;548;0;282;0;2571;-9;-452;-82;-96;-751;-574;0;-235;0;-2199;-2;52;37;7;257;-26;0;47;0;372
330615;Total;1;285;0;22;803;157;0;184;0;1452;-1;-245;0;-19;-673;-136;0;-159;0;-1233;0;40;0;3;130;21;0;25;0;219
330615;2015;0;51;0;1;47;12;0;29;0;140;0;-51;0;-2;-86;-14;0;-18;0;-171;0;0;0;-1;-39;-2;0;11;0;-31
330615;2014;0;44;0;1;72;24;0;24;0;165;0;-45;0;-3;-78;-12;0;-21;0;-159;0;-1;0;-2;-6;12;0;3;0;6
330615;2013;0;41;0;3;102;26;0;19;0;191;0;-33;0;-2;-79;-67;0;-15;0;-196;0;8;0;1;23;-41;0;4;0;-5
330615;2012;1;21;0;3;96;7;0;17;0;145;-1;-12;0;-3;-66;-7;0;-13;0;-102;0;9;0;0;30;0;0;4;0;43
330615;2011;0;9;0;7;79;7;0;18;0;120;0;-6;0;-4;-64;-2;0;-13;0;-89;0;3;0;3;15;5;0;5;0;31
330615;2010;0;21;0;2;64;7;0;13;0;107;0;-8;0;-3;-60;-6;0;-17;0;-94;0;13;0;-1;4;1;0;-4;0;13
330615;2009;0;17;0;3;50;9;0;9;0;88;0;-12;0;0;-38;-5;0;-7;0;-62;0;5;0;3;12;4;0;2;0;26
330615;2008;0;14;0;2;83;4;0;11;0;114;0;-14;0;0;-49;-3;0;-13;0;-79;0;0;0;2;34;1;0;-2;0;35
330615;2007;0;13;0;0;84;8;0;16;0;121;0;-21;0;0;-50;-2;0;-13;0;-86;0;-8;0;0;34;6;0;3;0;35
330615;2005;0;24;0;0;58;25;0;7;0;114;0;-14;0;0;-46;-9;0;-7;0;-76;0;10;0;0;12;16;0;0;0;38
330615;2004;0;10;0;0;29;25;0;9;0;73;0;-7;0;-2;-21;-5;0;-10;0;-45;0;3;0;-2;8;20;0;-1;0;28
330620;Total;10;2528;7;762;6879;9055;0;886;0;20127;-16;-2387;-4;-730;-6205;-8229;0;-855;0;-18426;-6;141;3;32;674;826;0;31;0;1701
330620;2015;0;194;1;27;750;1010;0;59;0;2041;-2;-300;-1;-47;-694;-872;0;-63;0;-1979;-2;-106;0;-20;56;138;0;-4;0;62
330620;2014;0;276;3;46;792;1005;0;64;0;2186;0;-244;-1;-47;-757;-890;0;-61;0;-2000;0;32;2;-1;35;115;0;3;0;186
330620;2013;2;216;1;30;800;1069;0;84;0;2202;-2;-241;0;-82;-667;-1041;0;-73;0;-2106;0;-25;1;-52;133;28;0;11;0;96
330620;2012;4;364;0;124;640;948;0;75;0;2155;-6;-347;-1;-100;-560;-926;0;-71;0;-2011;-2;17;-1;24;80;22;0;4;0;144
330620;2011;1;462;0;193;586;1006;0;65;0;2313;-1;-389;-1;-162;-494;-921;0;-69;0;-2037;0;73;-1;31;92;85;0;-4;0;276
330620;2010;0;309;0;85;508;1008;0;69;0;1979;-1;-268;0;-54;-410;-931;0;-70;0;-1734;-1;41;0;31;98;77;0;-1;0;245
330620;2009;1;154;1;100;477;639;0;82;0;1454;0;-128;0;-82;-465;-546;0;-83;0;-1304;1;26;1;18;12;93;0;-1;0;150
330620;2008;0;141;0;51;436;571;0;76;0;1275;0;-134;0;-33;-412;-496;0;-74;0;-1149;0;7;0;18;24;75;0;2;0;126
330620;2007;0;155;0;46;485;492;0;65;0;1243;0;-95;0;-59;-472;-464;0;-71;0;-1161;0;60;0;-13;13;28;0;-6;0;82
330620;2006;0;81;0;36;493;482;0;95;0;1187;0;-87;0;-46;-432;-427;0;-70;0;-1062;0;-6;0;-10;61;55;0;25;0;125
330620;2005;2;100;1;13;508;480;0;97;0;1201;-2;-86;0;-4;-449;-314;0;-74;0;-929;0;14;1;9;59;166;0;23;0;272
330620;2004;0;76;0;11;404;345;0;55;0;891;-2;-68;0;-14;-393;-401;0;-76;0;-954;-2;8;0;-3;11;-56;0;-21;0;-63
330630;Total;115;46185;2292;48046;107638;118631;709;335;0;323951;-117;-40207;-1989;-49931;-103043;-112578;-794;-352;0;-309011;-2;5978;303;-1885;4595;6053;-85;-17;0;14940
330630;2015;14;4923;427;2602;8281;8503;163;29;0;24942;-14;-5336;-139;-3196;-8882;-11171;-22;-18;0;-28778;0;-413;288;-594;-601;-2668;141;11;0;-3836
330630;2014;14;5986;108;3487;11030;11719;8;29;0;32381;-13;-5643;-135;-5395;-11216;-10982;-13;-18;0;-33415;1;343;-27;-1908;-186;737;-5;11;0;-1034
330630;2013;12;6637;225;5051;11430;11061;9;26;0;34451;-11;-5375;-112;-7829;-11344;-10848;-14;-30;0;-35563;1;1262;113;-2778;86;213;-5;-4;0;-1112
330630;2012;16;4045;255;6501;11797;12246;6;19;0;34885;-9;-3816;-370;-6349;-11368;-11443;-28;-23;0;-33406;7;229;-115;152;429;803;-22;-4;0;1479
330630;2011;11;5247;252;6773;10480;11549;5;33;0;34350;-6;-4345;-40;-5128;-9845;-10438;-4;-35;0;-29841;5;902;212;1645;635;1111;1;-2;0;4509
330630;2010;7;4243;33;5133;10323;12035;81;30;0;31885;-8;-2966;-226;-4734;-9219;-11761;-196;-42;0;-29152;-1;1277;-193;399;1104;274;-115;-12;0;2733
330630;2009;4;3194;292;4580;9076;11611;17;70;0;28844;-6;-2952;-399;-3945;-8706;-10668;-98;-58;0;-26832;-2;242;-107;635;370;943;-81;12;0;2012
330630;2008;5;4336;298;3348;8482;9576;270;29;0;26344;-6;-3475;-197;-3425;-7749;-8518;-39;-24;0;-23433;-1;861;101;-77;733;1058;231;5;0;2911
330630;2007;2;2407;198;2750;6833;9070;32;17;0;21309;-4;-1896;-125;-2533;-6311;-7893;-26;-24;0;-18812;-2;511;73;217;522;1177;6;-7;0;2497
330630;2006;11;2275;69;2885;6438;8344;9;18;0;20049;-9;-1560;-85;-3116;-6336;-7789;-8;-23;0;-18926;2;715;-16;-231;102;555;1;-5;0;1123
330630;2005;12;1644;71;2589;6911;6916;95;18;0;18256;-19;-1362;-82;-2076;-6446;-5575;-265;-23;0;-15848;-7;282;-11;513;465;1341;-170;-5;0;2408
330630;2004;7;1248;64;2347;6557;6001;14;17;0;16255;-12;-1481;-79;-2205;-5621;-5492;-81;-34;0;-15005;-5;-233;-15;142;936;509;-67;-17;0;1250
Ignorado;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;-2;0;0;0;0;-2;0;0;0;0;-2
;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;-2;0;0;0;0;-2;0;0;0;0;-2
